1756801593317835008,-0.04108,2.68158,-0.30034,0.69240,-0.72048,0.03178,-0.02198,0.07645,0.47803,-0.03834,
1756801593397833472,-0.03490,2.71947,-0.30124,0.69612,-0.71643,0.03742,-0.02728,0.10034,0.46534,-0.02458,
1756801593477832704,-0.02441,2.75373,-0.30251,0.69534,-0.71653,0.04482,-0.03284,0.12881,0.41893,-0.03188,
1756801593557831168,-0.01366,2.78412,-0.30421,0.69713,-0.71381,0.05345,-0.04042,0.11557,0.37335,-0.04038,
1756801593637832448,-0.00253,2.81606,-0.30661,0.69682,-0.71290,0.06194,-0.04888,0.15681,0.38618,-0.02022,
1756801593717844736,0.00878,2.84444,-0.30922,0.69905,-0.70902,0.07127,-0.05952,0.13461,0.37551,-0.04545,
1756801593797830912,0.02197,2.87408,-0.31216,0.69610,-0.70985,0.08151,-0.07015,0.17152,0.34050,-0.03795,
1756801593877845248,0.03680,2.89957,-0.31429,0.69725,-0.70609,0.09316,-0.08128,0.18868,0.30526,-0.03522,
1756801593957832704,0.05273,2.92543,-0.31703,0.69578,-0.70466,0.10385,-0.09249,0.21729,0.32514,-0.03056,
1756801594037837056,0.06967,2.95009,-0.31973,0.69679,-0.70050,0.11387,-0.10397,0.24435,0.33194,-0.02429,
1756801594118040320,0.09163,2.97994,-0.32222,0.68975,-0.70409,0.12570,-0.11268,0.25774,0.26486,-0.03474,
1756801594197833472,0.10945,3.00815,-0.32731,0.69184,-0.69808,0.13588,-0.12481,0.25696,0.32432,-0.05331,
1756801594277831936,0.13713,3.02841,-0.32878,0.68737,-0.69859,0.14644,-0.13434,0.32134,0.30604,-0.04001,
1756801594357829120,0.14285,3.09050,-0.33940,0.68050,-0.70085,0.15699,-0.14520,0.25931,0.42749,-0.05781,
1756801594437831680,0.17224,3.09864,-0.34255,0.67908,-0.69726,0.16677,-0.15766,0.31857,0.34147,-0.04425,
1756801594517829888,0.19034,3.14608,-0.34975,0.67427,-0.69645,0.17952,-0.16760,0.32536,0.38467,-0.06575,
1756801594597830144,0.22252,3.15721,-0.35294,0.67156,-0.69325,0.19021,-0.17953,0.32069,0.31535,-0.04589,
