1756801609557796864,12.58698,4.26430,-0.01249,0.49004,-0.49319,0.51150,-0.50496,
1756801609637795072,12.65597,4.26725,-0.00689,0.49222,-0.49145,0.50889,-0.50718,
1756801609717839616,12.73488,4.26468,-0.00374,0.49304,-0.49083,0.50932,-0.50655,
1756801609797799936,12.82620,4.26190,-0.00586,0.48974,-0.49420,0.51245,-0.50330,
1756801609877800192,12.88986,4.25259,-0.00537,-0.49632,0.48771,-0.50621,0.50946,
1756801609957797376,12.98135,4.25573,-0.00418,0.49149,-0.49227,0.50911,-0.50686,
1756801610078075392,13.10179,4.25639,0.00455,0.49136,-0.49313,0.50956,-0.50571,
1756801610157844736,13.18448,4.25317,0.00663,0.49219,-0.49260,0.51032,-0.50466,
1756801610277798656,13.29790,4.25748,-0.00210,0.49116,-0.49320,0.51116,-0.50421,
1756801610437798400,13.47525,4.25827,0.01448,-0.49604,0.48915,-0.50618,0.50839,
1756801610517879808,13.55431,4.26049,0.02058,0.49231,-0.49258,0.50961,-0.50526,
1756801610597793024,13.66379,4.25152,0.02654,0.49419,-0.49091,0.50914,-0.50553,
1756801610677800448,13.77998,4.24761,0.02193,0.49145,-0.49345,0.51186,-0.50298,
1756801610757796608,13.85849,4.24866,0.03495,0.49566,-0.48907,0.50760,-0.50742,
1756801610837794048,13.95560,4.23720,0.05423,0.49312,-0.49163,0.51006,-0.50495,
1756801610917817344,14.05025,4.23526,0.04742,0.49155,-0.49346,0.51180,-0.50293,
1756801610997810688,14.14195,4.23289,0.05536,0.49356,-0.49121,0.51013,-0.50486,
1756801611077795840,14.23151,4.23822,0.04860,0.49219,-0.49239,0.51149,-0.50367,
1756801611157793280,14.31008,4.24412,0.06420,0.49110,-0.49327,0.51153,-0.50382,
1756801611237791488,14.38611,4.24399,0.07446,0.49128,-0.49316,0.51101,-0.50429,
1756801611317868800,14.47224,4.24299,0.08029,0.49325,-0.49143,0.50838,-0.50671,
1756801611397796096,14.55257,4.24339,0.08670,0.49250,-0.49309,0.50897,-0.50522,
1756801611477789440,14.63809,4.23299,0.09344,0.49350,-0.49328,0.50938,-0.50364,
1756801611557789952,14.72191,4.23087,0.09428,0.49220,-0.49595,0.51048,-0.50118,
1756801611637826048,14.77857,4.21784,0.10727,-0.49899,0.49076,-0.50421,0.50590,
1756801611717795584,14.87280,4.21796,0.11334,0.49420,-0.49744,0.50760,-0.50066,
1756801611797794816,14.95802,4.21817,0.11979,0.49170,-0.50290,0.51052,-0.49468,
1756801611877792256,15.04303,4.21440,0.12814,0.49754,-0.49992,0.50515,-0.49735,
1756801611957822464,15.12667,4.21312,0.13135,0.49882,-0.50210,0.50492,-0.49408,
1756801612037791744,15.20716,4.21770,0.13891,0.50221,-0.50153,0.50077,-0.49547,
